 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,205,2,2,70,452,35,35,35.0,0.0,226,226,226.0,0.0,2546341.463,19512.19512,68.33333333,112.2957405,198,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9756.097561,9756.097561,35,226,111.4,104.6150085,10944.3,0,0,0,0,0,0,0,0,1,139.25,35.0,226.0,40,0,0,0,0,0,0,2,70,2,452,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50013,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,31141,1,1,45,103,45,45,45.0,0.0,103,103,103.0,0.0,4752.576989,64.22401336,31141.0,0.0,31141,31141,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,32.11200668,32.11200668,45,103,64.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,96.5,45.0,103.0,32,0,0,0,0,0,0,1,45,1,103,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,203,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,1073891.626,19704.4335,67.66666667,112.8730851,198,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,9852.216749,9852.216749,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,40,0,0,0,0,0,0,2,72,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
43258,40,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,925000.0,75000.0,20.0,26.87005769,39,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,20,50000.0,25000.0,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,61654,2,2,64,142,32,32,32.0,0.0,71,71,71.0,0.0,3341.226847,64.8781912,20551.33333,35589.89132,61647,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,32.4390956,32.4390956,32,71,47.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,59.5,32.0,71.0,64,0,0,0,0,0,0,2,64,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22334,119,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,201680.6723,33613.44538,39.66666667,66.97263123,117,1,0,0.0,0.0,0,0,2,1.0,0.0,1,1,0,0,0,0,20,60,8403.361345,25210.08403,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,389,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,60755,1,1,41,223,41,41,41.0,0.0,223,223,223.0,0.0,4345.321373,32.91910131,60755.0,0.0,60755,60755,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.45955065,16.45955065,41,223,101.6666667,105.077749,11041.33333,0,0,0,0,0,0,0,0,1,152.5,41.0,223.0,32,0,0,0,0,0,0,1,41,1,223,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,142847,1,1,41,99,41,41,41.0,0.0,99,99,99.0,0.0,980.0695849,14.00099407,142847.0,0.0,142847,142847,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.000497035,7.000497035,41,99,60.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,90.5,41.0,99.0,20,0,0,0,0,0,0,1,41,1,99,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,41311,2,2,70,232,35,35,35.0,0.0,116,116,116.0,0.0,7310.401588,96.8265111,13770.33333,23684.83062,41119,1,1,1.0,0.0,1,1,191,191.0,0.0,191,191,0,0,0,0,64,64,48.41325555,48.41325555,35,116,67.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,84.25,35.0,116.0,64,0,0,0,0,0,0,2,70,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,4317817,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,39.14014883,1.389591083,863563.4,1901583.214,4265078,48,4317817,1079454.25,2123825.349,4265078,48,0,0.0,0.0,0,0,1,0,0,0,160,32,1.157992569,0.231598514,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,417,376,2,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
1935,45,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,355555.5556,88888.88889,15.0,22.5166605,41,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,48,40,44444.44444,44444.44444,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,82107,1,1,46,133,46,46,46.0,0.0,133,133,133.0,0.0,2180.082088,24.35845908,82107.0,0.0,82107,82107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,44,12.17922954,12.17922954,46,133,75.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,112.5,46.0,133.0,20,0,0,0,0,0,0,1,46,1,133,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
59095,71,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,253521.1268,42253.52113,35.5,17.67766953,48,23,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,14084.50704,28169.01408,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,245,250,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,49755,4,2,360,294,90,90,90.0,0.0,147,147,147.0,0.0,13144.4076,120.5908954,9951.0,14134.60606,30210,3,30216,10072.0,17440.01958,30210,3,4,4.0,0.0,4,4,0,0,0,0,104,40,80.39393026,40.19696513,90,147,106.2857143,27.81315208,773.5714286,0,0,0,0,0,0,0,0,0,124.0,90.0,147.0,104,0,0,0,0,0,0,4,360,2,294,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,63213191,129,188,2784,227567,246,0,21.58139535,61.74426816,4380,0,1210.462766,1157.928888,3644.033727,5.014776109,200041.7437,1329868.739,10000000,1,54500000,425464.6406,1979145.004,10300000,48,62900000,336505.8342,1760756.064,10300000,1,0,0,0,0,2880,3832,2.040713306,2.974062803,0,4380,724.3742138,1065.487537,1135263.692,0,0,0,1,0,0,0,0,1,726.659306,21.58139535,1210.462766,2880,0,0,0,0,0,0,129,2784,188,227567,8192,190,104,20,922801.6,1424359.973,3470656,272145,9969093.2,82996.89486,10000000,9820664,Benign
48143,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,578030,1,1,41,92,41,41,41.0,0.0,92,92,92.0,0.0,230.0918637,3.460028026,578030.0,0.0,578030,578030,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,1.730014013,1.730014013,41,92,58.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,87.0,41.0,92.0,20,0,0,0,0,0,0,1,41,1,92,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,243443,2,2,60,144,30,30,30.0,0.0,72,72,72.0,0.0,837.9785001,16.43095098,81147.66667,140547.5515,243438,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,8.215475491,8.215475491,30,72,46.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,58.5,30.0,72.0,40,0,0,0,0,0,0,2,60,2,144,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,30283,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3830.531982,66.04365486,30283.0,0.0,30283,30283,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,33.02182743,33.02182743,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,32,0,0,0,0,0,0,1,50,1,66,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,48,2,2,86,222,43,43,43.0,0.0,111,111,111.0,0.0,6416666.667,83333.33333,16.0,25.98076211,46,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,41666.66667,41666.66667,43,111,70.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,87.75,43.0,111.0,64,0,0,0,0,0,0,2,86,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,229712,10,10,588,5962,198,0,58.8,74.7556018,1460,0,596.2,698.8830454,28513.96531,87.06554294,12090.10526,15641.1734,40741,1,229712,25523.55556,20885.45385,61626,3,168496,18721.77778,28470.81015,72376,1,0,0,0,0,212,212,43.53277147,43.53277147,0,1460,311.9047619,547.3744518,299618.7905,0,0,0,1,0,0,0,0,1,327.5,58.8,596.2,212,0,0,0,0,0,0,10,588,10,5962,8192,123,9,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6202322,5,4,2238,1516,2238,0,447.6,1000.864027,1516,0,379.0,758.0,605.2571924,1.451069454,775290.25,2029094.944,5793389,4,6202322,1550580.5,2829209.353,5793389,88357,320631,106877.0,179066.9404,313606,4,0,0,0,0,168,136,0.806149697,0.644919757,0,2238,375.4,809.502481,655294.2667,0,0,0,1,0,0,0,0,0,417.1111111,447.6,379.0,168,0,0,0,0,0,0,5,2238,4,1516,29200,159,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,263,2,2,70,350,35,35,35.0,0.0,175,175,175.0,0.0,1596958.175,15209.12548,87.66666667,150.11107,261,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7604.562738,7604.562738,35,175,91.0,76.68115805,5880.0,0,0,0,0,0,0,0,0,1,113.75,35.0,175.0,64,0,0,0,0,0,0,2,70,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3737,5,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,3200000.0,800000.0,1.666666667,1.154700538,3,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,48,40,400000.0,400000.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
52353,68,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,176470.5882,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14705.88235,14705.88235,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
43274,84989015,7,5,11595,369,5792,0,1656.428571,2120.732252,357,0,73.8,158.3420348,140.7711338,0.141194718,7726274.091,25600000.0,84800000,4,85000000,14200000.0,34600000.0,84800000,45,84900000,21200000.0,42400000.0,84800000,4,0,0,0,0,232,144,0.082363585,0.058831132,0,5792,920.3076923,1715.329919,2942356.731,0,0,0,0,1,0,0,0,0,997.0,1656.428571,73.8,232,0,0,0,0,0,0,7,11595,5,369,235,229,4,32,11956.0,0.0,11956,11956,84800000.0,0.0,84800000,84800000,Benign
53,36755,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,4924.500068,54.41436539,36755.0,0.0,36755,36755,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,27.2071827,27.2071827,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,32,0,0,0,0,0,0,1,64,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,684342,9,10,703,3950,267,0,78.11111111,103.3022803,1448,0,395.0,587.483144,6799.231963,27.76389583,38019.0,45568.93894,104426,4,588879,73609.875,61682.8325,159509,256,589143,65460.33333,66635.20301,199570,4,0,0,0,0,296,328,13.15131908,14.61257675,0,1448,232.65,442.7331708,196012.6605,0,0,0,1,0,0,0,0,1,244.8947368,78.11111111,395.0,296,0,0,0,0,0,0,9,703,10,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,119131979,97,112,6785,193933,4274,0,69.94845361,458.9780399,4344,0,1731.544643,1096.69013,1684.837285,1.754356821,572749.899,2299132.851,10200000,1,119000000,1240619.698,3278875.948,10200000,2,119000000,1072959.748,3078459.479,10200000,1,0,0,0,0,3124,3592,0.814223022,0.940133799,0,4344,955.8,1194.401553,1426595.07,0,0,0,1,0,0,0,0,1,960.3732057,69.94845361,1731.544643,3124,0,0,0,0,0,0,97,6785,112,193933,29200,1368,6,32,620332.0,1949127.344,6497172,32301,10200000.0,1556.340603,10200000,10200000,Benign
53,203,2,2,136,392,68,68,68.0,0.0,196,196,196.0,0.0,2600985.222,19704.4335,67.66666667,112.0059522,197,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9852.216749,9852.216749,68,196,119.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,149.0,68.0,196.0,40,0,0,0,0,0,0,2,136,2,392,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,117559420,19,22,1417,6399,429,0,74.57894737,113.5186308,1430,0,290.8636364,463.8644399,66.48552706,0.348759802,2938985.5,12900000.0,58700000,2,118000000,6531078.889,18800000.0,58700000,18,117000000,5586565.381,17600000.0,58700000,2,0,0,0,0,392,452,0.161620396,0.187139406,0,1430,186.0952381,358.2792758,128364.0395,0,0,0,1,0,0,0,0,1,190.6341463,74.57894737,290.8636364,392,0,0,0,0,0,0,19,1417,22,6399,8192,368,18,20,400311.5,241442.3175,571037,229586,58300000.0,585867.6667,58700000,57800000,Benign
1026,205,1,3,6,18,6,6,6.0,0.0,6,6,6.0,0.0,117073.1707,19512.19512,68.33333333,80.84759324,158,1,0,0.0,0.0,0,0,47,23.5,31.81980515,46,1,0,0,0,0,20,60,4878.04878,14634.14634,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
21,127933,20,25,176,438,43,0,8.8,12.68069399,51,0,17.52,15.98468017,4799.387179,351.7466174,2907.568182,12340.77893,71475,1,127879,6730.473684,25808.24236,112824,1,127759,5323.291667,16487.1565,71475,1,0,0,0,0,656,816,156.3318299,195.4147874,0,51,13.34782609,15.06610234,226.9874396,0,0,0,1,0,0,0,0,1,13.64444444,8.8,17.52,656,0,0,0,0,0,0,20,176,25,438,29200,227,12,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,254,2,2,64,178,32,32,32.0,0.0,89,89,89.0,0.0,952755.9055,15748.0315,84.66666667,144.9149176,252,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,7874.015748,7874.015748,32,89,54.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,68.5,32.0,89.0,40,0,0,0,0,0,0,2,64,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,227,2,2,58,230,29,29,29.0,0.0,115,115,115.0,0.0,1268722.467,17621.14537,75.66666667,90.97985125,177,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,8810.572687,8810.572687,29,115,63.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,79.25,29.0,115.0,64,0,0,0,0,0,0,2,58,2,230,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
146,73,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,219178.0822,54794.52055,24.33333333,22.03028219,47,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,48,40,27397.26027,27397.26027,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,60072,2,2,66,194,33,33,33.0,0.0,97,97,97.0,0.0,4328.139566,66.58676255,20024.0,34676.5232,60065,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,33.29338128,33.29338128,33,97,58.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,73.25,33.0,97.0,40,0,0,0,0,0,0,2,66,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
60493,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,6954,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57698,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
123,16390,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5857.230018,122.0256254,16390.0,0.0,16390,16390,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,61.01281269,61.01281269,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,61029581,16,13,2001,3491,1679,0,125.0625,418.1772302,1618,0,268.5384615,569.9686564,89.98914805,0.475179405,2179627.893,4178930.104,10200000,17,61000000,4068638.733,5080380.979,10300000,135,61000000,5081512.167,5221559.984,10300000,217,0,0,0,0,520,424,0.262167948,0.213011458,0,1679,183.0666667,480.7956719,231164.4782,0,0,0,1,0,0,0,0,0,189.3793103,125.0625,268.5384615,520,0,0,0,0,0,0,16,2001,13,3491,29200,131,3,32,139336.6667,216563.9676,581396,50855,10000000.0,327765.1533,10200000,9378288,Benign
56300,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,360,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,5423698,10,7,356,7461,199,0,35.6,69.73314213,2896,0,1065.857143,1058.517584,1441.267563,3.134392807,338981.125,1294155.957,5191318,3,5423698,602633.1111,1721032.362,5191318,3,161224,26870.66667,45124.34429,112152,191,0,0,0,0,328,232,1.843760475,1.290632332,0,2896,434.2777778,816.6216494,666870.9183,0,0,0,1,0,0,0,0,0,459.8235294,35.6,1065.857143,328,0,0,0,0,0,0,10,356,7,7461,29200,118,3,32,232377.0,0.0,232377,232377,5191318.0,0.0,5191318,5191318,Benign
53,158,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1012658.228,25316.4557,52.66666667,88.62467677,155,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,12658.22785,12658.22785,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
39921,39,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25641.02564,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,351,245,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,78514,1,1,67,251,67,67,67.0,0.0,251,251,251.0,0.0,4050.233079,25.47316402,78514.0,0.0,78514,78514,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,12.73658201,12.73658201,67,251,128.3333333,106.2324495,11285.33333,0,0,0,0,0,0,0,0,1,192.5,67.0,251.0,40,0,0,0,0,0,0,1,67,1,251,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
59674,102,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,117647.0588,19607.84314,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9803.921569,9803.921569,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,510,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,30927,2,2,100,156,50,50,50.0,0.0,78,78,78.0,0.0,8277.556827,129.3368254,10309.0,17849.6496,30920,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,64.66841271,64.66841271,50,78,61.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,76.5,50.0,78.0,40,0,0,0,0,0,0,2,100,2,156,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,192,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,1208333.333,20833.33333,64.0,27.71281292,96,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,10416.66667,10416.66667,44,72,55.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,69.0,44.0,72.0,64,0,0,0,0,0,0,2,88,2,144,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
5120,69,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,231884.058,57971.01449,23.0,4.358898944,28,20,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,28985.50725,28985.50725,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,330,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6060.606061,330.0,0.0,330,330,330,330.0,0.0,330,330,0,0.0,0.0,0,0,0,0,0,0,64,0,6060.606061,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,242,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,99762,3,4,433,2281,427,0,144.3333333,244.8148961,2267,2,570.25,1131.168238,27204.7473,70.16699745,16627.0,17883.50523,33419,4,66163,33081.5,477.2970773,33419,32744,67130,22376.66667,38063.32,66326,4,0,0,0,0,72,84,30.07157034,40.09542712,0,2267,339.25,792.9155513,628715.0714,0,0,0,1,0,0,0,0,1,387.7142857,144.3333333,570.25,72,0,0,0,0,0,0,3,433,4,2281,8192,30016,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
16012,65,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,246153.8462,61538.46154,21.66666667,8.082903769,31,17,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,30769.23077,30769.23077,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,61264,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,7247.323061,65.29119875,20421.33333,35364.72472,61257,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,32.64559937,32.64559937,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49960,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,541,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
